#{"t_start": 1648348982.255769, "env_id": null}
r,l,t
10.0,12,10023.803727
10.0,11,10070.031451
12.0,9,10108.628382
5.0,16,10170.388109
11.0,9,10208.38466
9.0,12,10254.788313
9.0,10,10297.588459
8.0,12,10348.386983
6.0,14,10402.048091
10.0,10,10440.205228
10.0,11,10486.713984
10.0,10,10529.394284
11.0,10,10572.475374
9.0,11,10615.51866
9.0,11,10662.185772
8.0,13,10705.540453
11.0,9,10744.820221
8.0,12,10794.889794
4.0,17,10861.03124
12.0,10,10903.735265
10.0,10,10946.594026
11.0,9,10985.545725
-0.5,20,11054.887062
7.5,11,11101.400143
4.0,16,11166.787031
10.0,10,11209.170115
-5.0,20,11271.865221
12.0,8,11307.370187
5.0,15,11361.047012
-1.5,20,11416.539755
8.0,12,11466.207391
10.0,10,11508.96356
10.0,11,11555.254953
11.0,10,11594.013302
11.0,11,11636.5375
8.0,11,11679.282932
5.0,17,11744.787239
10.0,10,11786.454865
10.0,10,11829.0823
10.0,10,11871.671728
9.0,11,11914.630741
-5.5,20,11991.923115
4.0,16,12055.803988
-5.0,20,12132.444798
9.0,11,12174.034762
3.0,17,12221.098328
-0.5,20,12294.314405
4.0,15,12356.030516
10.0,12,12401.892689
9.5,11,12447.579484
-3.5,20,12509.904486
11.0,10,12552.223505
11.5,9,12590.982103
12.0,8,12626.322145
13.0,9,12665.514273
12.0,9,12704.054078
10.0,10,12746.399504
9.0,12,12795.91261
-5.0,20,12854.932074
9.0,15,12916.460453
9.0,10,12958.419065
11.0,8,12993.399345
10.0,8,13028.380394
10.0,9,13063.901884
10.0,11,13110.119713
10.0,10,13152.54971
9.0,13,13202.512484
10.0,11,13248.807347
9.0,11,13291.207901
10.0,12,13334.245407
-3.5,20,13396.46383
7.0,13,13446.327748
11.0,9,13485.188071
10.0,10,13524.042904
11.0,10,13566.417819
-1.5,20,13638.50836
10.0,11,13684.826291
4.0,16,13750.336416
9.0,11,13796.708751
10.0,10,13838.827226
-1.5,20,13904.970963
6.0,14,13958.964458
12.0,9,13997.705404
10.0,10,14040.504329
8.0,12,14089.416719
11.0,9,14123.439878
10.0,9,14162.352504
8.0,12,14212.966077
-4.0,20,14278.005189
12.0,9,14315.770822
6.0,15,14377.158901
10.0,11,14418.603248
9.0,11,14464.674003
10.0,8,14499.722948
8.0,13,14553.488515
10.0,11,14599.367401
-0.5,20,14668.583975
4.0,16,14722.565601
8.0,11,14769.27465
-2.5,20,14838.512301
5.0,15,14900.636433
9.0,10,14943.401675
10.0,10,14986.193933
12.0,8,15021.581758
-5.5,20,15095.354558
-3.5,20,15154.772283
9.0,12,15204.356907
6.0,15,15262.335574
9.0,11,15307.514231
-1.5,20,15362.649555
11.0,11,15408.794205
10.0,10,15451.193854
11.0,8,15486.591628
12.0,10,15529.304873
12.0,9,15567.985127
9.0,13,15621.356484
10.0,12,15670.945511
10.0,10,15709.923883
11.0,8,15745.406034
-0.5,20,15816.333493
10.0,10,15855.373913
8.0,13,15904.987008
0.5,20,15974.152261
9.0,12,16012.666617
10.0,11,16054.821685
1.0,19,16133.592712
6.0,13,16179.969706
9.0,12,16226.254559
9.0,11,16269.175292
9.0,12,16319.296326
5.0,16,16385.788447
12.0,8,16421.176733
10.0,10,16463.915828
12.0,8,16499.369344
11.0,10,16538.771572
-1.5,20,16614.165821
7.0,14,16667.761225
2.0,20,16737.254036
5.0,15,16798.383731
8.0,12,16848.129239
12.0,8,16883.513267
11.0,9,16922.346106
12.0,9,16960.818604
10.0,12,17010.806621
11.0,8,17044.878154
11.0,8,17080.216907
10.0,10,17122.619613
12.0,8,17158.084809
10.0,9,17193.470105
10.0,11,17239.694444
12.0,8,17274.689336
12.0,9,17313.548355
10.0,10,17352.095266
-4.5,20,17428.430223
9.0,11,17470.104119
-2.5,20,17532.518702
9.0,10,17574.742923
8.0,12,17621.172006
8.0,12,17663.454415
-2.5,20,17736.291221
12.0,10,17778.659811
12.0,9,17817.614584
0.5,20,17889.27027
11.0,9,17927.534668
9.0,11,17969.55655
9.0,11,18015.750879
11.0,10,18058.017355
9.0,10,18100.294916
-1.5,20,18170.042882
8.0,12,18219.750695
4.0,16,18280.538393
12.0,11,18326.614964
8.0,13,18380.170023
11.0,9,18417.825972
12.0,9,18456.432014
11.0,10,18498.600029
12.0,9,18537.560601
12.0,9,18575.857592
-0.5,20,18637.712459
4.0,17,18703.296458
11.0,9,18742.170265
-0.5,20,18811.382899
4.0,16,18875.920167
13.0,9,18910.377438
10.0,10,18952.248317
12.0,8,18987.314154
7.0,14,19040.202318
8.0,14,19093.722381
9.0,11,19134.750791
10.0,11,19180.73123
11.0,11,19226.408447
11.0,8,19261.586458
9.0,10,19300.356712
11.0,10,19342.148488
11.0,9,19380.857368
11.0,10,19422.458033
7.0,13,19464.923416
12.0,9,19503.92571
-4.0,20,19577.829499
6.0,14,19634.012993
11.0,9,19672.997138
11.0,10,19715.189538
12.0,8,19750.348722
13.0,8,19785.724186
11.0,10,19828.283365
11.0,9,19867.196392
11.0,8,19902.104824
13.0,8,19937.076226
12.0,9,19975.858078
10.0,10,20018.078884
11.0,9,20056.725232
11.0,10,20099.027122
12.0,8,20135.434571
12.0,8,20171.183283
-3.0,20,20236.868672
10.0,10,20278.613368
7.0,12,20327.65657
12.0,10,20369.934154
10.0,11,20415.999448
11.0,8,20450.89107
10.0,10,20493.31232
12.0,9,20532.109111
9.0,11,20574.312894
11.0,11,20620.591807
0.5,20,20682.964622
3.0,16,20746.744256
9.0,12,20792.88128
10.0,10,20834.976358
11.0,9,20873.765026
11.0,10,20915.798465
-0.5,20,20988.459537
10.0,10,21029.417781
10.0,10,21071.650034
12.0,10,21114.204228
8.0,12,21163.790808
10.0,9,21202.826733
13.0,9,21241.414564
9.0,10,21283.306483
10.0,13,21336.324465
11.0,8,21371.440027
-0.5,20,21436.858797
12.0,9,21475.268037
0.5,20,21550.961206
12.0,8,21581.525179
8.5,9,21620.480746
8.0,13,21670.267561
7.0,12,21720.070604
11.0,9,21758.79424
8.0,13,21801.422237
8.0,13,21851.098981
-1.5,20,21927.687578
6.0,16,21985.150865
11.0,9,22023.680867
11.0,8,22058.806348
4.0,18,22120.779738
8.0,16,22185.482635
7.5,13,22239.038525
12.0,9,22276.427023
11.0,10,22318.632202
13.0,9,22357.224114
0.5,20,22435.920726
5.0,15,22497.154892
11.0,8,22531.840172
6.0,13,22574.194361
7.0,15,22635.084577
7.0,14,22690.335216
11.0,9,22729.035599
11.0,8,22764.000093
11.0,9,22802.432558
12.0,8,22837.341019
12.0,9,22876.161277
8.5,10,22918.245629
9.0,11,22965.037486
13.0,9,23002.548306
11.0,11,23048.400034
11.0,8,23083.245953
2.0,19,23155.369209
2.0,20,23223.343821
11.0,8,23258.478532
9.0,11,23300.939594
8.0,12,23350.368065
9.0,11,23396.048146
11.0,11,23441.786494
-4.0,20,23510.67817
9.0,10,23552.540176
10.0,9,23590.973728
11.0,9,23628.976334
-3.0,20,23700.789287
8.0,11,23742.295539
-4.0,20,23818.07307
5.0,15,23878.254075
8.0,11,23923.356206
10.0,11,23968.577189
10.0,9,24006.962374
9.0,13,24059.997932
11.0,9,24096.926502
11.0,9,24134.842827
12.0,8,24169.723159
11.0,8,24204.465044
10.0,9,24242.843911
5.0,16,24310.322156
11.0,8,24345.653363
11.0,11,24388.105886
1.0,19,24461.419784
8.0,12,24510.8631
11.0,8,24546.078674
7.0,13,24599.622978
12.0,10,24641.885885
11.0,10,24684.149317
11.0,9,24722.67211
10.0,9,24761.259848
10.0,11,24806.774472
11.0,10,24845.107773
12.0,8,24880.030996
9.0,12,24929.636425
6.0,16,24994.852708
8.0,12,25040.864352
13.0,9,25079.158578
8.0,11,25124.830531
7.5,12,25174.893107
3.0,16,25239.308128
8.0,12,25285.455894
6.0,14,25343.436436
12.0,9,25382.15507
11.0,8,25416.967772
12.0,10,25459.36032
12.0,8,25494.490862
12.0,9,25533.394701
-1.5,20,25598.852318
11.0,8,25634.254405
9.0,12,25680.646913
11.0,10,25719.550718
12.0,8,25754.542255
11.0,10,25797.492748
11.0,9,25836.513034
13.0,8,25871.834152
10.0,8,25907.84303
10.0,9,25947.097767
7.0,14,26005.900022
10.0,10,26048.235242
-2.5,20,26121.327837
7.0,14,26180.015329
10.0,12,26224.430182
11.0,10,26266.911541
7.0,14,26325.675942
9.0,13,26379.803014
5.0,15,26440.64254
8.0,12,26490.294134
12.0,9,26529.339324
12.0,9,26567.98973
8.0,10,26610.182161
11.0,9,26648.782154
8.0,13,26698.137154
10.0,10,26740.258628
13.0,8,26775.682596
9.0,11,26821.919151
10.0,10,26863.892173
10.0,10,26906.430019
4.0,16,26971.773324
8.0,13,27025.16536
9.0,10,27067.347437
11.0,10,27109.844614
-2.5,20,27190.116106
-1.5,20,27258.424496
10.0,11,27304.928091
9.0,10,27345.967362
11.0,10,27388.353921
13.0,8,27423.874099
9.0,11,27466.402849
6.0,15,27524.625712
7.0,14,27582.266983
10.0,11,27627.62629
-0.5,20,27696.851163
11.0,9,27735.330738
10.0,10,27777.06126
12.0,8,27812.196713
6.0,15,27873.508511
10.0,11,27918.128711
6.0,15,27979.61099
6.0,13,28025.542969
10.0,10,28067.638693
9.0,11,28113.223456
8.0,13,28162.438312
12.0,8,28197.33674
7.5,12,28246.603995
9.0,13,28300.385507
8.0,12,28348.557718
10.0,11,28394.052514
10.0,8,28428.804479
10.0,10,28471.027659
12.0,9,28509.827324
8.0,14,28562.463106
11.0,9,28600.580015
9.0,12,28649.726126
-2.5,20,28708.171006
10.0,12,28754.752464
4.0,16,28818.619122
10.0,11,28860.574455
10.0,10,28902.718201
10.0,10,28941.426817
9.0,10,28983.446335
12.0,8,29018.239933
9.0,10,29060.471801
9.0,11,29106.539076
12.0,8,29141.189793
13.0,10,29183.29996
9.0,11,29229.385213
10.0,9,29266.914099
10.0,8,29301.773992
8.0,12,29351.862528
9.0,12,29396.4483
11.0,9,29434.766426
11.0,10,29476.671008
10.0,8,29511.819979
12.0,9,29550.856049
11.0,8,29585.967687
12.0,9,29624.642333
-1.5,20,29686.434262
-4.0,20,29759.538682
7.0,13,29812.893567
8.0,13,29853.883555
11.0,9,29892.071128
10.0,10,29933.822968
10.0,10,29975.584141
6.0,15,30036.204364
11.0,9,30074.061331
11.0,10,30115.661771
11.0,10,30157.474924
10.0,8,30192.440403
11.0,10,30234.512328
9.0,10,30276.236286
11.0,10,30318.26109
6.0,16,30383.068206
9.0,12,30424.625728
10.0,11,30470.167284
10.0,8,30504.661843
-3.0,20,30580.259322
13.0,8,30614.85878
11.0,11,30656.860088
5.0,15,30717.15134
12.0,9,30755.258548
-1.5,20,30819.670356
10.0,10,30861.950594
4.0,16,30903.238108
9.0,10,30945.344374
12.0,9,30983.342459
6.0,14,31040.29697
7.0,12,31081.494196
10.0,11,31123.321133
8.0,12,31172.030463
5.0,16,31237.020368
12.0,8,31271.442243
12.0,9,31309.940339
5.0,16,31374.873686
10.0,9,31412.579383
10.0,12,31462.728293
11.0,8,31496.209765
10.0,10,31537.796143
-1.5,20,31607.285229
12.0,9,31645.344173
6.0,16,31710.204618
9.0,11,31751.934397
11.0,10,31793.717311
11.0,11,31839.610946
12.0,9,31877.350579
7.0,13,31926.71445
8.0,14,31984.044513
8.0,14,32040.676275
9.0,11,32083.071179
-0.5,20,32144.842041
8.0,13,32198.343667
8.0,11,32242.809696
11.0,10,32284.726036
8.0,10,32326.734672
10.0,10,32368.899437
9.0,10,32411.04307
9.0,11,32456.814315
7.0,15,32518.188404
