#{"t_start": 1646673732.4543939, "env_id": null}
r,l,t
9.0,10,12818.418568
-10.0,15,12837.491396
12.0,6,12853.759371
0.0,15,12889.852882
10.0,8,12909.787024
9.0,10,12926.076107
13.0,6,12942.364586
12.0,6,12955.472645
0.0,15,12974.04521
0.0,15,12996.179923
9.0,8,13009.832258
15.0,4,13026.214438
6.0,13,13052.352751
12.0,7,13068.388369
-2.5,15,13114.5241
13.0,6,13133.155977
-1.0,15,13167.637951
15.0,3,13181.069272
-4.0,15,13197.34422
0.0,15,13223.58485
-4.0,15,13261.882475
9.0,10,13277.474004
1.5,15,13318.148561
9.0,10,13335.044462
-3.0,15,13351.121494
6.0,13,13379.324751
13.0,6,13395.540157
14.0,5,13411.966656
9.0,8,13430.736918
6.0,12,13443.928676
1.5,15,13476.000314
10.0,9,13496.056504
14.0,5,13512.016947
8.0,11,13546.668104
13.0,5,13560.274691
12.0,7,13576.024686
-1.5,15,13596.095068
2.5,15,13624.210885
0.0,15,13652.750046
12.0,7,13671.293187
0.0,15,13690.221695
3.0,15,13734.145686
9.0,9,13756.008303
10.0,9,13779.174093
2.5,15,13815.080544
11.0,7,13831.248172
10.0,9,13853.915584
10.0,9,13872.980439
0.5,15,13898.285689
11.0,8,13921.469798
15.0,3,13934.700857
13.0,6,13953.831182
15.0,4,13969.697296
13.0,5,13986.074325
3.0,15,14023.724125
15.0,4,14040.11892
11.0,8,14057.145096
15.0,2,14067.022627
1.5,15,14092.049185
14.0,4,14104.733226
14.0,4,14120.977566
10.0,9,14142.918044
13.0,6,14159.631057
10.0,9,14182.001298
10.0,8,14201.519918
11.0,8,14220.653136
4.0,15,14245.302826
-2.5,15,14270.42924
10.0,9,14293.708297
-4.5,15,14322.807708
8.0,10,14336.369267
11.0,7,14355.384034
14.0,5,14372.014847
0.0,15,14388.537301
8.0,11,14416.668849
10.0,8,14442.278853
11.0,7,14465.612639
14.0,4,14482.4127
7.0,12,14513.752575
11.0,7,14526.962457
7.0,12,14549.018702
9.0,9,14568.234123
4.0,14,14596.7409
14.0,5,14613.14684
7.0,11,14639.057856
11.0,7,14652.453264
2.5,15,14683.765919
14.0,5,14700.016087
-1.5,15,14725.261139
14.0,4,14741.926888
0.5,15,14769.648605
0.0,15,14801.08005
15.0,3,14813.66224
4.0,14,14833.340226
-1.0,15,14870.973701
1.5,15,14896.345257
4.0,15,14915.041381
7.0,12,14937.633177
1.5,15,14963.335428
1.5,15,14989.497195
0.0,15,15002.469022
10.0,9,15021.51681
13.0,6,15041.087148
7.0,10,15070.263787
-2.5,15,15107.519611
5.0,14,15123.5983
4.0,15,15159.192796
-1.0,15,15206.832535
15.0,4,15222.937187
12.0,6,15236.534039
9.0,10,15261.010761
8.0,11,15277.09147
6.0,13,15299.859481
10.0,9,15315.860582
-9.5,15,15326.408481
14.0,3,15340.070696
4.0,15,15371.646081
9.0,10,15390.980916
11.0,7,15404.567311
12.0,7,15420.275032
-4.5,15,15449.496047
12.0,6,15465.393471
0.0,15,15481.554769
-2.5,15,15516.745624
10.0,8,15532.558871
1.5,15,15560.633325
1.5,15,15595.207607
10.0,9,15611.577015
0.5,15,15640.471385
0.0,15,15663.000571
10.0,9,15682.756074
12.0,6,15699.603789
9.0,10,15719.066644
7.0,11,15732.650893
9.0,10,15764.032935
0.0,15,15786.77153
0.0,15,15802.905706
-1.5,15,15825.480155
-1.0,15,15867.709087
9.0,9,15880.848236
15.0,4,15896.470585
2.5,15,15919.136988
14.0,4,15932.826703
11.0,8,15950.402712
4.0,15,15976.16372
15.0,2,15985.968225
12.0,7,16004.864102
12.0,6,16021.127605
0.0,15,16059.523688
10.0,8,16075.611053
-1.5,15,16092.370268
1.5,15,16106.07376
13.0,6,16122.324084
8.0,10,16141.440717
15.0,3,16154.103938
1.5,15,16185.840419
-2.5,15,16214.466447
15.0,4,16230.256455
14.0,5,16246.558051
-3.0,15,16271.929358
10.0,8,16291.60764
8.0,11,16319.816843
0.0,15,16351.498243
-8.5,15,16385.585859
14.0,5,16400.961267
0.5,15,16438.97772
4.0,15,16479.525478
0.5,15,16493.300794
9.0,9,16509.148959
4.0,15,16531.64258
10.0,9,16556.384175
14.0,4,16569.978929
-2.5,15,16604.794333
6.0,12,16623.74287
11.0,8,16640.020686
7.0,11,16672.548419
13.0,5,16686.135878
7.0,12,16723.282695
9.0,10,16740.208732
10.0,8,16753.650204
12.0,6,16772.630468
14.0,5,16789.277364
14.0,5,16806.073236
9.0,10,16828.843159
11.0,8,16851.244746
9.0,10,16875.742951
-4.0,15,16916.401453
12.0,6,16935.712864
9.0,10,16967.484588
-2.5,15,17005.636632
1.5,15,17030.50491
0.0,15,17050.034837
-1.5,15,17075.494502
14.0,4,17091.682327
13.0,6,17108.698858
0.0,15,17149.983902
13.0,6,17172.536437
0.0,15,17210.413797
12.0,7,17230.066446
-4.5,15,17268.384645
12.0,7,17290.907121
9.0,10,17313.971888
0.0,15,17351.532382
-3.0,15,17373.567267
9.0,9,17386.601077
-1.5,15,17424.604263
1.5,15,17467.753085
9.0,11,17493.265186
1.5,15,17521.479021
13.0,6,17537.604747
1.5,15,17550.320277
1.5,15,17579.283935
12.0,7,17595.640259
-1.0,15,17626.942691
7.0,12,17664.528617
0.0,15,17702.373099
11.0,8,17718.560574
6.0,12,17748.075308
6.0,13,17776.147746
11.0,8,17792.400224
-5.5,15,17833.619041
2.5,15,17857.94577
4.0,14,17873.776243
11.0,8,17892.472835
10.0,9,17917.956747
0.0,15,17952.481884
11.0,8,17969.224695
7.0,11,17988.76032
-3.0,15,18036.342643
1.5,15,18048.748003
6.0,12,18067.880456
12.0,6,18087.132212
6.0,13,18128.322597
-3.0,15,18158.787106
0.5,15,18199.82904
12.0,5,18212.808364
11.0,8,18229.133894
8.0,11,18247.20692
14.0,5,18263.351557
0.0,15,18301.496194
14.0,5,18317.234551
0.0,15,18358.154372
14.0,5,18374.466453
12.0,7,18390.955652
11.0,7,18407.312773
3.0,14,18420.738164
8.0,11,18446.233556
12.0,6,18465.598578
1.5,15,18497.21578
6.0,13,18513.555165
2.5,15,18548.642821
14.0,4,18561.955352
12.0,7,18578.813061
-1.0,15,18613.815631
7.0,11,18632.319973
0.5,15,18672.600379
0.0,15,18691.89466
3.0,15,18735.848263
0.0,15,18774.534086
10.0,8,18788.117154
4.0,14,18812.276781
9.0,10,18840.406438
10.0,8,18860.097037
15.0,4,18876.741122
1.5,15,18899.607187
-2.5,15,18937.414866
15.0,4,18953.741601
9.0,10,18979.308149
12.0,7,18995.594176
12.0,7,19018.043573
14.0,4,19031.456614
1.5,15,19062.24492
5.0,13,19100.536598
10.0,9,19117.188654
1.5,15,19146.518021
15.0,3,19160.008635
7.0,12,19182.687885
12.0,6,19204.432881
6.0,12,19235.790123
8.0,10,19255.193967
14.0,4,19268.332422
6.0,13,19287.330578
-1.5,15,19316.43249
15.0,2,19325.98778
12.0,7,19341.710762
13.0,6,19358.585836
-4.0,15,19402.392383
9.0,10,19434.77587
4.0,15,19457.765847
11.0,8,19474.48912
14.0,4,19487.971666
13.0,5,19500.904218
11.0,8,19516.986148
3.0,15,19560.391281
12.0,7,19583.158706
14.0,5,19599.777929
10.0,9,19625.933758
14.0,5,19642.06262
1.5,15,19689.765037
-2.5,15,19712.136127
8.0,11,19728.274441
13.0,6,19747.623187
15.0,4,19763.733557
15.0,3,19777.21022
12.0,6,19793.481597
13.0,6,19810.464529
9.0,10,19827.183743
12.0,7,19843.91714
9.0,9,19863.41192
13.0,6,19880.260711
12.0,7,19897.024098
-2.5,15,19928.44249
11.0,7,19944.581848
14.0,4,19958.33071
14.0,5,19973.921531
2.5,15,19993.660878
14.0,5,20009.932843
14.0,5,20026.260996
5.0,13,20043.226501
0.0,15,20084.688943
11.0,8,20105.980404
11.0,8,20125.406553
12.0,7,20150.731644
11.0,8,20173.011714
12.0,7,20189.708512
15.0,3,20202.874011
5.0,14,20237.672411
12.0,7,20260.085044
9.0,9,20286.08759
-1.5,15,20321.314692
10.0,8,20337.45155
5.0,14,20359.333316
8.0,11,20380.929348
4.0,15,20412.389286
-1.5,15,20449.902984
7.0,11,20466.308631
5.0,13,20510.986729
13.0,6,20527.14581
-4.0,15,20549.076186
14.0,4,20562.37624
4.0,15,20588.285676
0.0,15,20601.79556
4.0,14,20639.957225
7.0,11,20670.357183
13.0,6,20692.558142
9.0,10,20721.523472
10.0,8,20737.650469
-3.0,15,20772.500429
5.0,14,20808.150264
1.5,15,20824.750884
9.0,11,20850.80757
-5.5,15,20860.021212
13.0,6,20882.66613
0.0,15,20920.945436
12.0,7,20937.138852
13.0,6,20956.147752
-7.0,15,20990.273087
5.0,14,21025.277174
15.0,4,21040.749129
13.0,5,21060.069155
14.0,4,21073.077546
10.0,9,21089.453186
7.0,12,21115.26072
8.0,11,21153.426607
10.0,9,21172.831602
-1.5,15,21207.526993
10.0,8,21229.825098
10.0,9,21255.822293
0.0,15,21297.147585
12.0,7,21314.012635
0.0,15,21333.678608
13.0,5,21349.92755
9.0,10,21378.597189
7.0,12,21404.466323
14.0,5,21420.743285
-1.5,15,21442.876364
14.0,4,21459.185596
12.0,7,21476.147534
11.0,7,21498.741207
13.0,6,21518.376061
13.0,5,21531.796294
6.0,13,21556.804864
13.0,5,21573.075316
8.0,11,21592.093539
11.0,8,21614.988499
6.0,13,21640.862367
14.0,4,21654.225725
15.0,4,21670.63489
0.5,15,21714.31875
12.0,7,21729.920834
14.0,4,21743.172019
-4.0,15,21759.534529
15.0,4,21776.130111
13.0,5,21792.862928
15.0,4,21808.997059
5.0,13,21835.05409
13.0,6,21851.135613
9.0,10,21877.190109
4.0,15,21905.492025
14.0,4,21921.146104
0.5,15,21958.787573
14.0,5,21975.097187
15.0,3,21988.208943
5.0,14,22011.479921
15.0,4,22028.094273
12.0,7,22047.326648
-3.0,15,22078.718163
12.0,7,22098.170844
15.0,4,22114.072381
11.0,8,22143.370748
12.0,7,22165.621142
2.5,15,22203.891896
1.5,15,22219.975331
1.5,15,22236.689039
9.0,10,22262.920052
6.0,13,22290.585979
14.0,5,22309.558971
9.0,8,22322.946489
-1.5,15,22363.323408
11.0,7,22384.692791
15.0,4,22401.178914
13.0,5,22417.497214
-3.0,15,22434.110878
5.0,14,22465.682086
-4.0,15,22497.969206
13.0,6,22514.355168
15.0,3,22527.561827
10.0,9,22547.059042
-0.5,15,22585.110342
-7.0,15,22622.458256
10.0,9,22638.892628
9.0,9,22664.868914
14.0,5,22681.544556
-1.5,15,22701.222406
15.0,4,22718.017781
15.0,4,22734.260642
8.0,11,22751.277244
8.0,11,22774.435004
11.0,8,22791.165168
12.0,7,22807.856117
9.0,9,22824.667105
14.0,4,22840.709598
0.0,15,22876.404863
5.0,14,22908.27246
14.0,5,22925.096663
14.0,5,22941.861803
5.0,14,22976.558256
15.0,4,22993.015965
14.0,4,23006.231173
9.0,10,23034.809665
6.0,13,23073.210238
13.0,6,23089.983162
10.0,8,23106.055492
10.0,8,23119.678743
15.0,3,23132.409627
7.0,12,23163.405495
8.0,10,23186.578576
12.0,6,23203.334871
12.0,6,23216.798432
5.0,14,23251.160525
15.0,3,23264.825642
12.0,7,23280.496511
6.0,13,23315.559799
11.0,8,23338.668186
11.0,7,23358.187652
9.0,10,23393.306663
10.0,9,23419.209558
0.0,15,23450.950255
11.0,8,23476.300483
-6.5,15,23510.993626
10.0,9,23529.895776
13.0,6,23549.058895
5.0,13,23578.228465
6.0,13,23610.644557
11.0,8,23627.429668
7.0,11,23652.498295
14.0,4,23665.466165
13.0,5,23678.56941
12.0,6,23694.930601
13.0,5,23708.43451
5.0,13,23740.605208
9.0,10,23760.393014
12.0,6,23777.294442
15.0,3,23790.838795
7.0,12,23825.119015
6.0,12,23844.427427
10.0,8,23860.897916
14.0,4,23874.024683
7.0,12,23893.322423
0.0,15,23915.928874
8.0,11,23932.420955
13.0,5,23951.431482
14.0,5,23968.449558
1.5,15,23985.028633
4.0,14,24019.813931
-2.5,15,24063.706596
-6.0,15,24082.28447
15.0,4,24098.357961
1.5,15,24112.131187
12.0,7,24128.40242
13.0,6,24145.197593
14.0,5,24161.968439
5.0,14,24191.293072
12.0,7,24208.125061
8.0,11,24224.909567
0.0,15,24247.860688
11.0,8,24270.306458
10.0,8,24296.211095
1.5,15,24322.070549
3.0,15,24348.017423
8.0,11,24367.291841
14.0,5,24383.089137
10.0,8,24405.015113
15.0,3,24418.416514
10.0,9,24443.774268
1.5,15,24478.69515
15.0,4,24494.403181
-1.5,15,24526.30328
15.0,3,24539.949242
14.0,5,24556.340209
12.0,6,24578.854823
15.0,4,24595.686607
6.0,13,24627.316999
15.0,3,24640.412396
6.0,12,24669.800006
11.0,8,24695.266249
13.0,6,24711.690169
6.0,12,24731.307087
-1.5,15,24747.466196
15.0,3,24761.139929
10.0,9,24783.292022
-7.0,15,24827.886194
12.0,6,24843.957387
10.0,9,24863.227868
15.0,3,24875.991498
1.5,15,24895.35825
13.0,6,24912.211399
11.0,6,24925.598615
14.0,4,24941.371678
14.0,4,24954.464239
13.0,6,24973.324971
13.0,5,24986.366343
9.0,10,25011.995693
-3.0,15,25052.858304
11.0,7,25072.666911
9.0,8,25088.938382
6.0,12,25120.034804
13.0,6,25136.209293
-5.5,15,25167.909156
14.0,5,25183.451171
5.0,13,25200.017103
9.0,10,25215.67143
15.0,4,25232.6188
15.0,3,25246.012943
-1.5,15,25268.267901
10.0,8,25291.327543
6.0,13,25317.199473
-8.0,15,25346.126975
10.0,9,25362.820811
9.0,10,25381.940342
14.0,5,25398.518608
14.0,4,25411.720165
5.0,14,25447.132374
12.0,7,25463.97355
-3.0,15,25501.838351
10.0,9,25524.657259
10.0,9,25541.263224
12.0,7,25557.614579
9.0,9,25583.980177
15.0,3,25597.677277
11.0,7,25620.059626
11.0,8,25638.850574
-4.0,15,25664.286699
14.0,5,25680.305043
13.0,5,25693.77596
13.0,5,25712.957126
0.5,15,25747.578691
15.0,2,25757.391735
4.0,15,25782.028012
14.0,5,25797.756765
8.0,11,25829.497195
0.0,15,25867.742208
4.0,15,25908.919711
12.0,7,25928.000215
15.0,2,25937.536004
-4.0,15,25974.818343
7.0,12,26006.739664
11.0,8,26028.887234
11.0,7,26054.450373
13.0,6,26071.44871
1.5,15,26106.427028
11.0,8,26129.026634
6.0,13,26157.714939
13.0,6,26176.767045
6.0,13,26201.773011
8.0,10,26237.291981
4.0,14,26268.37177
-2.5,15,26294.388795
11.0,8,26310.619214
7.0,12,26327.574275
-9.5,15,26371.687866
13.0,6,26387.901535
2.5,15,26419.528377
13.0,5,26436.431192
15.0,3,26449.622068
10.0,8,26475.039133
14.0,5,26491.962227
4.0,14,26515.078411
15.0,3,26528.350868
-4.0,15,26572.659438
3.0,15,26613.075576
1.5,15,26642.736387
12.0,7,26662.361107
2.5,15,26687.739548
14.0,4,26701.425136
13.0,6,26717.793595
-3.0,15,26749.555045
15.0,3,26762.461189
5.0,13,26791.463602
15.0,3,26804.654779
3.0,15,26846.140481
15.0,4,26862.260142
10.0,8,26879.223663
13.0,6,26896.15168
11.0,8,26925.145029
14.0,4,26938.304485
7.0,12,26969.560863
-4.0,15,27014.00525
7.0,11,27038.931513
