#{"t_start": 1646802893.7918987, "env_id": null}
r,l,t
15.0,4,3817.000792
14.0,5,3833.815583
13.0,6,3850.404143
15.0,4,3867.040093
14.0,4,3883.634812
7.0,11,3900.337827
11.0,7,3926.027563
15.0,4,3942.549594
14.0,4,3956.099732
15.0,4,3972.362858
15.0,3,3985.773124
15.0,4,4001.982337
15.0,3,4015.417802
14.0,4,4028.42275
12.0,7,4044.628917
14.0,5,4061.385872
12.0,7,4078.313447
15.0,4,4094.897182
14.0,4,4111.547307
14.0,4,4128.079451
15.0,4,4144.711539
15.0,4,4161.438989
12.0,7,4178.010297
15.0,4,4194.720803
15.0,4,4211.355623
6.0,13,4255.538525
15.0,4,4272.226425
14.0,4,4288.853821
14.0,5,4305.541796
15.0,3,4318.919864
15.0,4,4335.162559
14.0,4,4351.875354
15.0,3,4365.315652
9.0,10,4399.946737
15.0,4,4416.654184
15.0,4,4433.227169
15.0,4,4449.976094
11.0,7,4475.919957
15.0,4,4492.670411
13.0,5,4509.364109
15.0,4,4526.026739
14.0,4,4542.889262
13.0,5,4559.580089
15.0,4,4576.217024
15.0,4,4592.980412
15.0,4,4609.75925
1.5,15,4638.060528
15.0,4,4654.426189
15.0,4,4671.08986
2.5,15,4690.793377
15.0,4,4707.802201
14.0,3,4721.330393
15.0,4,4737.567843
15.0,4,4754.271362
15.0,4,4771.077095
14.0,5,4787.816641
14.0,5,4804.600492
9.0,10,4821.36395
13.0,5,4837.988382
2.5,15,4857.628435
15.0,4,4874.614315
14.0,4,4891.414126
11.0,8,4908.184231
15.0,4,4924.843413
14.0,5,4941.662745
14.0,4,4955.17867
11.0,7,4980.684643
15.0,3,4994.07101
15.0,4,5010.418365
15.0,4,5027.16333
15.0,4,5043.766043
14.0,4,5059.830187
15.0,4,5076.758572
15.0,4,5093.559368
14.0,4,5110.201068
14.0,4,5127.02211
15.0,4,5143.781129
1.5,15,5157.22875
5.0,13,5200.592995
2.5,15,5220.411563
14.0,3,5234.084488
12.0,7,5259.566438
15.0,4,5276.365595
15.0,4,5293.19642
15.0,4,5309.822478
15.0,3,5322.992758
2.5,15,5342.737819
15.0,4,5359.62851
14.0,4,5376.369777
15.0,4,5393.082587
14.0,4,5409.799674
15.0,4,5426.51384
15.0,4,5443.305556
15.0,4,5460.171676
15.0,4,5476.929797
15.0,4,5493.616123
15.0,3,5507.128085
15.0,4,5523.442749
-5.0,15,5567.209709
14.0,4,5583.58722
15.0,4,5600.355582
12.0,7,5626.010774
15.0,4,5642.673382
11.0,8,5659.396324
15.0,4,5676.13878
15.0,4,5692.964181
15.0,3,5706.36539
14.0,5,5722.788167
15.0,3,5736.163264
14.0,4,5751.839901
2.5,15,5781.067515
15.0,4,5797.963999
15.0,3,5811.394771
12.0,7,5836.942831
15.0,4,5853.828563
14.0,5,5870.522609
14.0,4,5887.260671
15.0,4,5904.120149
14.0,4,5920.782116
13.0,5,5937.524086
15.0,4,5954.243922
15.0,4,5970.793587
2.5,15,5999.442531
15.0,4,6016.44979
15.0,4,6033.23582
15.0,4,6049.990778
12.0,7,6075.77132
15.0,3,6088.947893
15.0,3,6102.48605
11.0,6,6121.429076
15.0,4,6137.753653
14.0,4,6154.459919
12.0,7,6171.091741
15.0,4,6187.764327
1.5,15,6225.792756
15.0,4,6242.60016
15.0,4,6259.278146
13.0,6,6276.00583
15.0,4,6292.666327
15.0,4,6309.443337
15.0,4,6326.216943
15.0,3,6339.545695
14.0,4,6355.986492
14.0,5,6372.730344
15.0,4,6389.523505
12.0,7,6415.389393
14.0,5,6432.163122
15.0,4,6448.963807
14.0,4,6462.421019
14.0,4,6478.674947
15.0,3,6492.087889
15.0,4,6508.482601
15.0,3,6521.842745
15.0,4,6538.146898
1.5,15,6567.167703
2.5,15,6586.954998
14.0,4,6603.838052
11.0,7,6629.715018
14.0,4,6643.270512
6.0,13,6684.099881
15.0,4,6700.901852
15.0,4,6717.581522
15.0,4,6734.295817
14.0,5,6752.366254
14.0,3,6765.782742
15.0,3,6778.811681
0.5,15,6810.519921
15.0,3,6823.629408
15.0,3,6836.794762
15.0,4,6853.222259
12.0,6,6867.318995
14.0,4,6883.72899
14.0,5,6900.607615
15.0,4,6917.903122
14.0,5,6934.756064
15.0,4,6951.389643
15.0,4,6968.154544
14.0,4,6985.047523
15.0,4,7001.829899
13.0,6,7018.538895
15.0,4,7035.319707
1.5,15,7067.348126
15.0,4,7083.660685
13.0,6,7100.365004
11.0,8,7126.270517
8.0,11,7161.282546
14.0,4,7174.873696
11.0,8,7191.247889
15.0,3,7204.710999
13.0,5,7221.096822
15.0,4,7237.88912
15.0,4,7254.488778
9.0,10,7289.582499
15.0,4,7306.239939
15.0,4,7322.924702
15.0,4,7339.504844
15.0,4,7356.192851
12.0,7,7382.298475
14.0,5,7398.950507
15.0,4,7415.718697
14.0,4,7432.439593
1.5,15,7452.020141
14.0,4,7468.878295
14.0,4,7485.639177
15.0,4,7502.546991
15.0,4,7519.205178
14.0,4,7535.829779
14.0,4,7552.450217
15.0,4,7569.207553
15.0,4,7585.930903
12.0,7,7612.019238
10.0,9,7628.751988
15.0,4,7645.415163
11.0,8,7662.161853
15.0,4,7678.897429
9.0,10,7694.934533
2.5,15,7721.060719
15.0,4,7737.314683
14.0,4,7750.752245
14.0,4,7763.840725
15.0,3,7776.836316
14.0,4,7793.070929
15.0,4,7809.721452
14.0,4,7826.355347
15.0,3,7839.785892
14.0,4,7855.970226
15.0,3,7869.423857
15.0,4,7885.896957
-1.0,15,7896.133265
15.0,4,7913.129707
15.0,4,7929.999835
-1.0,15,7940.344138
15.0,3,7954.080873
14.0,4,7970.400162
15.0,4,7987.19759
15.0,4,8003.941118
15.0,4,8020.681437
15.0,4,8037.304488
14.0,4,8054.130893
15.0,4,8070.870962
15.0,3,8084.221671
12.0,7,8100.495382
14.0,5,8117.306406
14.0,5,8134.012034
11.0,8,8159.82819
15.0,4,8176.684755
-1.0,15,8187.000043
14.0,4,8204.040418
15.0,4,8220.894063
15.0,4,8237.71604
14.0,5,8254.37458
14.0,4,8271.018017
12.0,6,8287.70241
2.5,15,8325.814697
15.0,4,8342.720372
15.0,3,8356.146202
13.0,4,8369.217659
2.5,15,8388.513985
14.0,5,8405.532933
1.5,15,8428.119267
15.0,4,8444.504866
15.0,4,8461.102886
14.0,5,8477.75703
15.0,4,8494.458664
15.0,3,8507.951001
14.0,5,8524.326562
15.0,3,8537.757638
14.0,5,8554.162474
15.0,4,8570.895191
14.0,4,8587.545677
15.0,3,8600.918809
14.0,5,8616.652318
14.0,5,8633.594339
4.0,14,8668.352902
14.0,5,8685.355826
13.0,6,8702.045309
13.0,5,8718.822562
14.0,5,8735.555248
14.0,4,8752.180682
14.0,4,8768.90621
12.0,7,8794.230375
15.0,4,8811.084983
11.0,8,8836.964087
-5.5,15,8881.368493
3.5,15,8909.532276
15.0,3,8923.297969
15.0,4,8939.69066
15.0,3,8953.149718
15.0,4,8969.415952
14.0,4,8986.068957
8.0,10,9012.033057
9.0,10,9047.330632
15.0,4,9063.938521
15.0,4,9080.621046
14.0,4,9094.077695
9.0,10,9128.325935
14.0,4,9145.212527
14.0,5,9161.970566
11.0,7,9187.845467
14.0,4,9204.551897
14.0,4,9221.128997
12.0,6,9234.535117
15.0,4,9250.954363
3.0,15,9270.095067
9.0,9,9286.4485
-8.5,15,9327.845021
15.0,4,9344.585997
7.0,11,9379.518394
15.0,4,9396.342881
9.0,9,9409.72271
14.0,4,9425.995856
14.0,4,9442.674979
15.0,4,9459.448213
15.0,4,9476.150591
11.0,7,9499.225603
15.0,4,9515.940585
15.0,4,9532.769218
15.0,3,9546.30798
12.0,7,9571.787998
14.0,5,9588.521904
12.0,7,9614.482141
10.0,9,9630.567285
15.0,4,9647.59467
8.0,10,9661.008018
15.0,4,9677.382943
15.0,4,9694.088994
15.0,4,9710.790616
15.0,3,9724.284254
15.0,4,9740.53155
15.0,4,9757.271924
15.0,4,9774.08842
14.0,4,9790.794921
14.0,4,9807.530101
15.0,4,9824.362322
8.0,10,9837.944591
15.0,4,9854.190242
14.0,4,9870.806863
13.0,5,9884.282918
15.0,4,9900.710095
15.0,3,9914.179002
14.0,5,9930.444651
14.0,4,9947.272437
14.0,3,9960.76354
14.0,5,9976.454024
14.0,4,9994.662287
13.0,6,10011.436611
12.0,7,10037.148091
12.0,7,10062.906623
15.0,4,10079.736458
9.0,9,10093.20216
15.0,4,10109.477339
15.0,4,10126.188774
15.0,3,10139.739263
3.0,14,10155.479544
15.0,4,10172.530474
10.0,9,10189.203946
15.0,4,10205.98147
15.0,3,10219.426505
15.0,4,10235.784607
15.0,3,10249.228365
15.0,3,10262.288254
15.0,3,10275.452226
15.0,3,10288.464384
15.0,4,10304.766519
15.0,4,10321.465519
13.0,5,10338.22882
15.0,3,10351.772138
15.0,4,10368.39397
15.0,4,10385.173791
12.0,7,10411.00299
14.0,5,10427.742597
15.0,4,10444.447263
14.0,4,10461.100092
15.0,4,10477.848884
15.0,4,10494.606913
15.0,3,10507.994632
15.0,4,10524.30416
12.0,7,10550.173438
14.0,4,10566.338897
15.0,4,10583.304631
15.0,4,10600.057056
14.0,5,10616.764249
14.0,3,10630.257703
8.0,10,10643.224088
15.0,4,10659.606565
2.5,15,10679.240214
15.0,4,10696.238209
15.0,3,10709.754996
15.0,4,10726.10263
14.0,5,10742.925241
2.5,15,10781.14237
15.0,4,10798.035057
15.0,4,10814.822157
15.0,3,10828.001225
4.0,14,10844.845523
1.0,15,10880.166542
14.0,5,10896.999513
15.0,4,10913.765173
15.0,4,10930.567707
15.0,4,10947.412907
14.0,5,10964.16124
15.0,4,10981.078111
5.0,14,10997.758856
14.0,4,11014.523946
12.0,7,11040.414979
14.0,4,11057.189628
15.0,4,11073.95824
15.0,3,11087.402728
15.0,4,11103.676477
12.0,7,11129.397605
15.0,4,11146.117573
15.0,4,11162.833115
15.0,4,11179.616068
14.0,5,11196.324418
11.0,8,11213.085979
7.0,11,11226.516838
15.0,4,11242.771319
15.0,4,11259.400283
15.0,4,11276.117643
2.5,15,11304.832257
15.0,4,11321.644264
14.0,5,11338.401824
12.0,7,11364.264987
15.0,4,11381.092063
1.5,15,11410.026726
14.0,4,11426.866826
15.0,4,11443.528777
11.0,8,11469.418478
13.0,5,11486.158948
15.0,4,11502.834669
-7.0,15,11550.357438
12.0,7,11575.730441
15.0,4,11592.415961
15.0,4,11609.131888
15.0,3,11622.330181
15.0,4,11639.059816
15.0,4,11655.694928
15.0,4,11672.488396
15.0,4,11689.082815
13.0,5,11705.850617
15.0,4,11722.538937
10.0,9,11739.251009
15.0,3,11752.635749
15.0,4,11769.022784
12.0,7,11795.0148
15.0,2,11804.904385
15.0,4,11821.398483
15.0,4,11838.144967
15.0,4,11854.787637
15.0,4,11871.474422
15.0,4,11888.335021
15.0,4,11905.098928
15.0,4,11921.842568
12.0,7,11947.78349
10.0,8,11973.706369
15.0,4,11990.411337
14.0,5,12007.199816
11.0,7,12023.226536
15.0,3,12036.922642
15.0,4,12053.311553
15.0,4,12069.981444
15.0,3,12083.310646
13.0,5,12099.702756
15.0,4,12116.387027
15.0,4,12133.087673
13.0,5,12149.825273
15.0,4,12166.529108
14.0,5,12183.22163
14.0,4,12199.984569
14.0,4,12216.68934
14.0,3,12230.23139
2.5,15,12267.848604
15.0,4,12284.838744
15.0,4,12301.632364
15.0,4,12318.261359
11.0,8,12344.262246
9.0,10,12379.665497
11.0,7,12393.075585
14.0,4,12409.497978
15.0,3,12422.96429
14.0,4,12439.185529
14.0,4,12455.976313
15.0,4,12472.740338
15.0,3,12486.320302
15.0,4,12502.684829
12.0,7,12528.73045
11.0,7,12554.571059
15.0,4,12571.270251
15.0,4,12587.978303
14.0,4,12604.748796
15.0,4,12621.506194
14.0,4,12638.267647
9.0,10,12673.492448
15.0,4,12690.13314
15.0,3,12703.56686
15.0,3,12716.533939
15.0,4,12733.012982
15.0,4,12749.786578
15.0,4,12766.56901
14.0,4,12783.296008
15.0,4,12800.105243
12.0,7,12826.030255
15.0,4,12842.763967
14.0,4,12859.620174
15.0,4,12876.2174
11.0,7,12889.70663
14.0,4,12906.098613
15.0,4,12922.823512
14.0,4,12939.562598
12.0,7,12965.556279
15.0,4,12982.372178
11.0,7,12995.886029
15.0,3,13008.866525
14.0,4,13025.250093
15.0,4,13041.93435
11.0,8,13058.701382
12.0,7,13084.727369
15.0,4,13101.386605
8.0,11,13117.520444
15.0,3,13130.656983
15.0,4,13147.049654
15.0,4,13163.777129
2.5,15,13192.598106
15.0,4,13209.588778
15.0,4,13226.211363
15.0,3,13239.605553
15.0,4,13255.830658
15.0,4,13273.727241
15.0,4,13290.44164
15.0,4,13307.236081
14.0,4,13324.005346
15.0,4,13340.713839
15.0,3,13354.158388
15.0,4,13370.449226
15.0,4,13387.254987
7.0,11,13419.308128
15.0,4,13436.018122
11.0,8,13461.976326
15.0,3,13475.461265
15.0,4,13491.792205
15.0,4,13509.973502
13.0,5,13526.657753
14.0,3,13540.184398
15.0,4,13556.443879
12.0,7,13582.240423
9.0,9,13599.025527
15.0,4,13615.722977
15.0,4,13632.493775
15.0,4,13649.239917
15.0,4,13666.01259
15.0,3,13679.406932
15.0,4,13695.878802
15.0,4,13712.622387
14.0,4,13729.237051
15.0,4,13745.90768
14.0,4,13759.448254
15.0,4,13775.95221
15.0,3,13789.377784
14.0,5,13805.758363
12.0,7,13831.780647
15.0,4,13848.586668
13.0,5,13865.477495
15.0,4,13882.271811
15.0,4,13899.030282
12.0,7,13925.000738
14.0,4,13941.72129
15.0,3,13955.267987
15.0,3,13968.461714
12.0,7,13994.140163
15.0,4,14010.850453
12.0,7,14036.79494
15.0,4,14053.648106
15.0,3,14067.140621
15.0,4,14083.504506
15.0,4,14100.262662
15.0,4,14117.185524
15.0,3,14130.652648
14.0,5,14147.053794
9.0,10,14182.349058
9.0,10,14217.328649
14.0,4,14234.119907
15.0,4,14250.911253
15.0,4,14267.618615
14.0,5,14284.344106
15.0,3,14297.632629
9.0,10,14332.934595
15.0,3,14346.473279
12.0,7,14371.983883
14.0,5,14388.719313
15.0,4,14405.406814
15.0,4,14422.250709
15.0,4,14439.030718
11.0,7,14464.899903
15.0,4,14481.760844
15.0,3,14495.239182
15.0,4,14511.630919
11.0,7,14537.530232
14.0,5,14554.41829
2.5,15,14583.435957
15.0,4,14600.982653
15.0,4,14618.225836
14.0,5,14635.026917
15.0,4,14651.672065
11.0,8,14677.714683
15.0,4,14694.546138
15.0,4,14711.180652
15.0,3,14724.489704
13.0,5,14740.994282
14.0,5,14757.699208
15.0,4,14774.40511
15.0,3,14787.924852
15.0,4,14804.251349
10.0,9,14821.113926
15.0,4,14837.946939
15.0,4,14854.66341
10.0,8,14880.686971
15.0,4,14897.57021
15.0,4,14914.43645
-7.0,15,14965.34784
2.5,15,14997.245758
14.0,5,15013.605465
15.0,4,15030.286226
15.0,4,15047.064174
12.0,7,15072.956393
14.0,4,15089.80289
15.0,4,15106.606359
14.0,4,15123.418268
15.0,4,15140.179598
15.0,4,15156.872175
11.0,8,15182.904053
15.0,4,15199.664599
15.0,4,15216.406661
15.0,4,15233.191535
1.5,15,15252.812525
15.0,3,15266.455211
15.0,4,15282.698602
15.0,4,15300.186286
14.0,4,15317.109477
15.0,4,15334.222815
14.0,3,15347.635662
15.0,4,15363.939209
4.0,14,15377.496211
14.0,4,15390.530673
15.0,4,15406.920693
15.0,3,15420.405834
14.0,4,15436.863578
15.0,3,15450.444006
11.0,8,15476.012441
15.0,4,15492.69062
0.5,15,15502.99369
11.0,7,15529.233013
14.0,4,15546.070946
10.0,8,15559.636501
15.0,4,15576.084202
15.0,4,15592.799503
15.0,4,15609.541255
15.0,4,15626.32941
14.0,5,15643.100635
14.0,4,15659.83925
15.0,4,15676.675631
15.0,3,15690.202894
15.0,4,15706.509264
15.0,4,15723.21891
15.0,4,15740.050753
12.0,7,15756.817081
14.0,5,15773.597275
14.0,4,15790.288285
15.0,4,15807.134003
14.0,4,15823.927742
11.0,7,15837.413612
15.0,4,15853.810383
12.0,7,15879.7299
13.0,6,15896.438075
2.5,15,15922.458775
15.0,4,15939.271926
15.0,4,15956.070764
15.0,4,15972.924775
15.0,4,15988.92968
15.0,4,16006.087332
15.0,4,16022.964607
14.0,5,16039.813834
15.0,4,16056.430616
14.0,5,16073.177664
15.0,4,16089.961752
9.0,10,16124.98668
14.0,4,16141.748137
15.0,4,16158.337957
14.0,4,16175.162387
14.0,3,16188.738262
0.5,15,16198.806967
13.0,5,16215.783844
13.0,6,16232.522011
15.0,4,16249.207644
15.0,4,16265.932689
15.0,3,16279.420946
15.0,3,16292.417701
2.5,15,16330.399402
15.0,4,16347.449034
15.0,4,16364.088835
12.0,7,16390.086685
15.0,4,16406.904587
2.5,15,16426.597858
15.0,4,16443.594335
11.0,8,16460.280656
15.0,4,16477.113889
15.0,3,16490.597698
15.0,3,16503.774948
12.0,7,16529.387655
15.0,4,16546.205164
14.0,4,16562.941272
15.0,4,16579.755189
15.0,4,16596.554576
-3.0,15,16647.074907
15.0,4,16663.359482
15.0,4,16680.075621
15.0,4,16696.944584
14.0,4,16710.364319
12.0,7,16735.97893
5.0,13,16749.597921
12.0,6,16762.721545
15.0,4,16779.114405
0.5,15,16808.093047
1.5,15,16837.243279
8.0,10,16863.355719
15.0,4,16880.124951
9.0,10,16915.199278
15.0,4,16931.897537
15.0,4,16948.617178
15.0,4,16965.470263
